★ Butterfly Knife | Ultraviolet (Battle-Scarred),32373,40579,Skinscash,Csgoroll,1646748640124,1647961449861,8206
★ Karambit | Safari Mesh (Field-Tested),19611,23461,Skinscash,Csgoroll,1647097810989,1647962309594,3850
★ Navaja Knife | Blue Steel (Minimal Wear),5524,6002,Skinwallet,Csgoroll,1647266272047,1647962631618,478
★ Huntsman Knife | Fade (Factory New),19935,24484,Dmarket,Csgoroll,1646765064090,1647962937639,4549
AWP | Asiimov (Well-Worn),6020,6888,Csdeals,Csgoroll,1646784206469,1647963362625,868
AK-47 | Vulcan (Factory New),32229,38192,Skinwallet,Csgoroll,1646921556978,1647963602866,5963
★ Talon Knife | Damascus Steel (Minimal Wear),23238,25643,Manual,Csgoroll,1647395071875,1647964231754,2405
★ Nomad Knife | Stained (Field-Tested),15939,16845,Manual,Csgoroll,1647395063894,1647964667028,906
★ Paracord Knife,15275,17255,Manual,Csgoroll,1647395066883,1647965004750,1980
AK-47 | Fuel Injector (Well-Worn),5184,6002,Skinscash,Csgoroll,1647789014023,1647967355649,818
★ Karambit | Rust Coat (Battle-Scarred),24436,29258,Skinwallet,Csgoroll,1647266272519,1647967614696,4822
★ Paracord Knife | Crimson Web (Field-Tested),18614,21756,Manual,Csgoroll,1647395076417,1647967960714,3142
StatTrak™ AK-47 | Neon Rider (Field-Tested),5500,6070,Bitskins,Csgoroll,1647266520677,1647969055138,570
M4A4 | Asiimov (Field-Tested),8900,10776,Csdeals,Csgoroll,1647213939182,1647969373932,1876
★ Survival Knife | Safari Mesh (Field-Tested),6158,7161,Skinscash,Csgoroll,1647083411976,1647970831263,1003
★ Gut Knife | Bright Water (Field-Tested),6494,7638,Skinscash,Csgoroll,1646925020087,1647973220849,1144
AK-47 | Fuel Injector (Field-Tested),7283,8320,Skinscash,Csgoroll,1647285017698,1647973759189,1037
AWP | Asiimov (Well-Worn),6030,6888,Csdeals,Csgoroll,1646784207346,1647973913588,858
StatTrak™ M4A1-S | Printstream (Minimal Wear),20925,24688,Duelbits,Csgoroll,1647266724575,1647975620012,3763
★ Flip Knife | Boreal Forest (Well-Worn),7526,8457,Skinscash,Csgoroll,1647173412831,1647976113415,931
★ Butterfly Knife | Forest DDPAT (Field-Tested),30284,33282,Manual,Csgoroll,1647395073391,1647978210116,2998
★ StatTrak™ Stiletto Knife,15000,16368,Bitskins,Csgoroll,1646809352506,1647978981436,1368
AWP | Asiimov (Field-Tested),7950,9480,Csdeals,Csgoroll,1646761936334,1647979287022,1530
★ Bowie Knife,9900,10844,Csdeals,Csgoroll,1647882245161,1647981443315,944
★ Butterfly Knife | Urban Masked (Field-Tested),29974,38465,Manual,Csgoroll,1647395055409,1647981530802,8491
★ Butterfly Knife | Stained (Field-Tested),37309,44739,Manual,Csgoroll,1647395054469,1647981533609,7430
★ Hand Wraps | Slaughter (Well-Worn),15938,19164,Manual,Csgoroll,1647395079938,1647981625157,3226
★ M9 Bayonet | Bright Water (Field-Tested),22897,28371,Manual,Csgoroll,1647395074445,1647981713966,5474
★ M9 Bayonet | Freehand (Field-Tested),22572,26734,Manual,Csgoroll,1647395055938,1647981871277,4162
AWP | Hyper Beast (Factory New),6494,7229,Skinscash,Csgoroll,1647166224672,1647981914592,735
★ Nomad Knife | Crimson Web (Minimal Wear),55988,68200,Manual,Csgoroll,1647395076880,1647981916391,12212
★ Stiletto Knife | Crimson Web (Field-Tested),17159,20733,Skinwallet,Csgoroll,1647178686880,1647982004685,3574
★ M9 Bayonet | Ultraviolet (Minimal Wear),30579,36760,Manual,Csgoroll,1647395060397,1647982074366,6181
★ Survival Knife | Crimson Web (Field-Tested),17683,21619,Manual,Csgoroll,1647395075882,1647982207984,3936
★ Ursus Knife | Damascus Steel (Minimal Wear),9800,11662,Bitskins,Csgoroll,1646762524411,1647982563114,1862
★ Specialist Gloves | Lt. Commander (Field-Tested),22997,27553,Skinwallet,Csgoroll,1647266272172,1647982588848,4556
M4A1-S | Printstream (Factory New),20416,24211,Manual,Csgoroll,1647395074899,1647983866709,3795
Desert Eagle | Emerald Jörmungandr (Factory New),15697,16709,Skinwallet,Csgoroll,1647031556259,1647985817005,1012
★ Falchion Knife | Fade (Factory New),17350,19914,Skinwallet,Csgoroll,1647890107011,1647985849088,2564
★ Butterfly Knife | Safari Mesh (Field-Tested),29848,37305,Manual,Csgoroll,1647395062363,1647986196303,7457
★ Butterfly Knife | Safari Mesh (Field-Tested),31322,37305,Skinwallet,Csgoroll,1647780555075,1647986240679,5983
★ Sport Gloves | Pandora's Box (Battle-Scarred),73103,91047,Manual,Csgoroll,1647395079417,1647986262364,17944
★ Nomad Knife | Fade (Factory New),55070,73861,Bitskins,Csgoroll,1647195758846,1647986283139,18791
Desert Eagle | Emerald Jörmungandr (Factory New),14272,18891,Dmarket,Csgoroll,1647083577049,1647986398328,4619
★ Ursus Knife | Urban Masked (Field-Tested),7315,9412,Dmarket,Csgoroll,1647070977993,1647986506622,2097
UMP-45 | Fade (Factory New),18400,21551,Bitskins,Csgoroll,1647019112825,1647986735399,3151
★ Stiletto Knife | Ultraviolet (Field-Tested),9993,11867,Dmarket,Csgoroll,1647606005929,1647987266131,1874
★ Ursus Knife | Urban Masked (Field-Tested),7621,9412,Skinscash,Csgoroll,1647699013607,1647987631495,1791
AWP | Hyper Beast (Factory New),6000,7229,Bitskins,Csgoroll,1647212764317,1647988666212,1229
★ Shadow Daggers | Tiger Tooth (Factory New),9492,11321,Dmarket,Csgoroll,1647101578439,1647989988129,1829
★ Navaja Knife | Marble Fade (Factory New),9789,11526,Skinscash,Csgoroll,1647983421337,1647991321328,1737
Desert Eagle | Printstream (Minimal Wear),5644,6411,Skinscash,Csgoroll,1647166242969,1647991702740,767
★ Gut Knife | Tiger Tooth (Factory New),9590,11185,Skinscash,Csgoroll,1646997015061,1647992109171,1595
★ Gut Knife | Marble Fade (Factory New),10682,12003,Skinscash,Csgoroll,1647425418839,1647992112599,1321
★ Falchion Knife | Ultraviolet (Field-Tested),7381,8457,Skinscash,Csgoroll,1647702610848,1647992615814,1076
★ Talon Knife | Crimson Web (Battle-Scarred),20000,23324,Bitskins,Csgoroll,1647294356231,1647992794933,3324
★ M9 Bayonet | Marble Fade (Factory New),70459,83613,Manual,Csgoroll,1647395056926,1647993982831,13154
★ Shadow Daggers | Ultraviolet (Battle-Scarred),5583,6138,Skinscash,Csgoroll,1647285012594,1647995195921,555
★ Navaja Knife,4980,5592,Skinscash,Csgoroll,1647609617319,1647997898948,612
Operation Riptide Case,51,63,Skincrib,Skincrib,1647798549816,1647998691758,12
★ Navaja Knife | Urban Masked (Field-Tested),4673,5251,Skinscash,Csgoroll,1647166215471,1648002080957,578
★ Gut Knife | Lore (Field-Tested),10500,12549,Bitskins,Csgoroll,1646761624737,1648002878918,2049
★ Huntsman Knife | Stained (Minimal Wear),7708,9548,Skinscash,Csgoroll,1647166229686,1648002989809,1840
★ Huntsman Knife | Forest DDPAT (Battle-Scarred),6555,7638,Skinscash,Csgoroll,1647339019471,1648003556128,1083
★ Flip Knife | Autotronic (Field-Tested),15709,18960,Dmarket,Csgoroll,1647075477784,1648007319900,3251
★ Butterfly Knife | Ultraviolet (Field-Tested),43834,52241,Skinwallet,Csgoroll,1646854381825,1648007583049,8407
★ Flip Knife | Lore (Field-Tested),19711,24688,Dmarket,Csgoroll,1647568521695,1648008711870,4977
★ StatTrak™ Nomad Knife | Fade (Factory New),61750,72565,Manual,Csgoroll,1647395078975,1648010090294,10815
★ StatTrak™ Butterfly Knife | Crimson Web (Well-Worn),50000,61448,Bitskins,Csgoroll,1646725276098,1648010125795,11448
AWP | Asiimov (Battle-Scarred),4681,5388,Skinscash,Csgoroll,1647609616755,1648010126910,707
★ Talon Knife | Marble Fade (Factory New),58360,69223,Dmarket,Csgoroll,1646775337243,1648014774915,10863
★ StatTrak™ Falchion Knife | Rust Coat (Battle-Scarred),6664,7775,Skinwallet,Csgoroll,1647031555338,1648015574038,1111
★ Hand Wraps | Spruce DDPAT (Field-Tested),8048,9548,Dmarket,Csgoroll,1647713169159,1648025652754,1500
★ Stiletto Knife | Fade (Factory New),34343,43171,Skinwallet,Csgoroll,1647523510948,1648026254898,8828
StatTrak™ AK-47 | Wasteland Rebel (Battle-Scarred),5705,6479,Skinscash,Csgoroll,1647076219361,1648026921923,774
★ Karambit | Lore (Minimal Wear),86420,101754,Manual,Csgoroll,1647395072411,1648030303985,15334
★ Falchion Knife | Rust Coat (Battle-Scarred),6253,7093,Skinscash,Csgoroll,1646997011394,1648030860437,840
★ Gut Knife | Night (Field-Tested),5805,6752,Skinscash,Csgoroll,1648005014237,1648030928899,947
★ StatTrak™ M9 Bayonet | Tiger Tooth (Factory New),48496,56606,Skinscash,Csgoroll,1647166238785,1648031332425,8110
★ Stiletto Knife | Tiger Tooth (Factory New),21730,26393,Skinscash,Csgoroll,1646817013546,1648032443928,4663
★ StatTrak™ Flip Knife | Safari Mesh (Field-Tested),8315,9275,Skinscash,Csgoroll,1647083410478,1648033298448,960
★ Driver Gloves | King Snake (Well-Worn),29413,32668,Manual,Csgoroll,1647395067399,1648035990882,3255
★ Gut Knife | Damascus Steel (Minimal Wear),6601,7707,Skinscash,Csgoroll,1647702616084,1648036407742,1106
M4A1-S | Player Two (Minimal Wear),4309,5115,Skinscash,Csgoroll,1647421842446,1648040134693,806
★ Bowie Knife | Damascus Steel (Minimal Wear),9725,11048,Skinscash,Csgoroll,1647339018986,1648047994569,1323
Lt. Commander Ricksaw | NSWC SEAL,323,389,Skincrib,Skincrib,1647384752010,1648048202641,66
MAC-10 | Propaganda (Field-Tested),260,289,Skincrib,Skincrib,1647384831107,1648048271060,29
M4A1-S | Printstream (Field-Tested),7201,8525,Skinscash,Csgoroll,1647508825926,1648050080952,1324
AWP | Wildfire (Factory New),9274,10639,Skinwallet,Csgoroll,1647118209678,1648051326700,1365
AWP | Graphite (Factory New),12363,14254,Skinscash,Csgoroll,1647699011216,1648052122862,1891
StatTrak™ M4A1-S | Printstream (Minimal Wear),21574,24688,Duelbits,Csgoroll,1647351795738,1648052548982,3114
★ Flip Knife | Freehand (Field-Tested),11537,14322,Skinwallet,Csgoroll,1647349571641,1648053325716,2785
M4A1-S | Printstream (Field-Tested),7201,8525,Skinscash,Csgoroll,1647515411210,1648056721537,1324
AWP | Containment Breach (Minimal Wear),7227,8798,Bitskins,Csgoroll,1646842500307,1648058602266,1571
★ Classic Knife | Stained (Field-Tested),9141,10571,Skinscash,Csgoroll,1648005020538,1648059081145,1430
AWP | Asiimov (Field-Tested),7998,9480,Bitskins,Csgoroll,1646782900462,1648059561656,1482
★ Navaja Knife | Tiger Tooth (Factory New),8000,8866,Bitskins,Csgoroll,1647218612668,1648060709927,866
M4A1-S | Printstream (Well-Worn),6130,7297,Skinscash,Csgoroll,1647097810019,1648060821939,1167
★ Driver Gloves | Lunar Weave (Minimal Wear),25040,27280,Manual,Csgoroll,1647395065516,1648061354097,2240
★ Huntsman Knife | Fade (Factory New),20631,24484,Skinwallet,Csgoroll,1647266272601,1648061750134,3853
M4A1-S | Master Piece (Minimal Wear),8911,9412,Dmarket,Csgoroll,1647031377020,1648061920059,501
★ Hydra Gloves | Emerald (Battle-Scarred),5341,5933,Skinscash,Csgoroll,1647349816143,1648063542790,592
★ Falchion Knife | Scorched (Field-Tested),6001,7064,Skinscash,Skincrib,1647609611492,1648063569649,1063
★ Gut Knife | Tiger Tooth (Factory New),9590,11185,Skinscash,Csgoroll,1647033010023,1648063914087,1595
★ Paracord Knife | Scorched (Field-Tested),6355,7570,Duelbits,Csgoroll,1646821127768,1648064434153,1215
★ Butterfly Knife | Night (Minimal Wear),57510,66631,Manual,Csgoroll,1647395072871,1648065030119,9121
★ Huntsman Knife | Marble Fade (Factory New),19000,22233,Csdeals,Csgoroll,1647334522095,1648065401176,3233
★ Talon Knife | Ultraviolet (Minimal Wear),23853,29258,Skinscash,Csgoroll,1647339027741,1648066496248,5405
★ Bowie Knife | Tiger Tooth (Factory New),15586,17527,Skinwallet,Csgoroll,1647890106409,1648067718017,1941
★ Huntsman Knife | Ultraviolet (Minimal Wear),9857,11526,Dmarket,Csgoroll,1646741162065,1648070207217,1669
StatTrak™ AK-47 | Point Disarray (Minimal Wear),4187,4706,Skinscash,Csgoroll,1647339013468,1648070864230,519
StatTrak™ Desert Eagle | Printstream (Factory New),19218,21619,Skinscash,Csgoroll,1647339029151,1648072551166,2401
AK-47 | Fuel Injector (Field-Tested),7283,8389,Skinscash,Csgoroll,1647339025108,1648072988955,1106
★ Talon Knife | Rust Coat (Battle-Scarred),18512,22370,Skinscash,Csgoroll,1647349816321,1648072991799,3858
StatTrak™ Desert Eagle | Printstream (Well-Worn),6941,8252,Dmarket,Csgoroll,1647157318451,1648073069411,1311
★ Paracord Knife | Urban Masked (Field-Tested),7199,8457,Skinscash,Csgoroll,1647601814603,1648073295938,1258
AK-47 | Neon Rider (Minimal Wear),4222,4910,Skinscash,Csgoroll,1648030216611,1648076712853,688
StatTrak™ M4A1-S | Player Two (Field-Tested),4127,4365,Skinscash,Csgoroll,1647339011241,1648076761951,238
★ Huntsman Knife | Marble Fade (Factory New),19240,22233,Skinscash,Csgoroll,1647349811914,1648077540352,2993
★ Survival Knife | Crimson Web (Well-Worn),16500,18619,Csdeals,Csgoroll,1646761658504,1648077667838,2119
★ Falchion Knife | Marble Fade (Factory New),15788,19437,Skinwallet,Csgoroll,1647178266894,1648079657026,3649
★ Bowie Knife | Ultraviolet (Minimal Wear),9630,11321,Dmarket,Csgoroll,1647101578646,1648080686415,1691
★ Sport Gloves | Big Game (Field-Tested),28000,34373,Bitskins,Csgoroll,1646775046602,1648081555723,6373
M4A1-S | Player Two (Factory New),7587,8525,Skinscash,Csgoroll,1647349810410,1648082859568,938
AWP | Asiimov (Battle-Scarred),4681,5388,Skinscash,Csgoroll,1647702612427,1648082944887,707
★ Sport Gloves | Amphibious (Well-Worn),45471,55242,Manual,Csgoroll,1647395073420,1648087545577,9771
★ M9 Bayonet | Ultraviolet (Well-Worn),18417,19710,Skinscash,Csgoroll,1647349811141,1648087616970,1293
AK-47 | Fuel Injector (Field-Tested),7199,8389,Skinscash,Csgoroll,1647796212117,1648087864902,1190
Desert Eagle | Printstream (Field-Tested),4179,4774,Bitskins,Csgoroll,1647216495874,1648089408933,595
★ Bayonet | Tiger Tooth (Factory New),34111,39351,Skinscash,Csgoroll,1646997025233,1648091857653,5240
M4A1-S | Chantico's Fire (Factory New),7086,8252,Skinwallet,Csgoroll,1646848386378,1648092506855,1166
★ StatTrak™ M9 Bayonet | Marble Fade (Factory New),70955,81976,Skinscash,Csgoroll,1646925013575,1648103163117,11021
SSG 08 | Death Strike (Minimal Wear),15295,17050,Skinscash,Csgoroll,1647339020848,1648105673110,1755
★ Skeleton Knife | Stained (Battle-Scarred),21317,24279,Manual,Csgoroll,1647395064888,1648106243470,2962
★ Falchion Knife | Crimson Web (Field-Tested),10308,11526,Skinwallet,Csgoroll,1647266271725,1648106453130,1218
★ Ursus Knife | Damascus Steel (Field-Tested),8686,10435,Dmarket,Csgoroll,1647736568372,1648109582828,1749
MP9 | Stained Glass (Field-Tested),4227,4774,Bitskins,Csgoroll,1647383063222,1648111219701,547
★ Huntsman Knife | Ultraviolet (Well-Worn),6978,8116,Skinscash,Csgoroll,1648026621491,1648115676037,1138
Sticker | Copenhagen Flames (Holo) | Stockholm 2021,226,335,Skincrib,Skincrib,1647434687461,1648125330636,109
PP-Bizon | High Roller (Field-Tested),152,196,Skincrib,Skincrib,1647441276517,1648125460209,44
Souvenir AUG | Radiation Hazard (Well-Worn),119,137,Skincrib,Skincrib,1647446384843,1648125636077,18
M4A4 | Spider Lily (Field-Tested),63,77,Skincrib,Skincrib,1647455080459,1648125758518,14
Markus Delrow | FBI HRT,51,64,Skincrib,Skincrib,1647463263155,1648125820976,13
StatTrak™ AK-47 | Vulcan (Field-Tested),15125,17800,Skinwallet,Csgoroll,1647436650114,1648125861875,2675
StatTrak™ UMP-45 | Labyrinth (Factory New),53,64,Skincrib,Skincrib,1647414623582,1648125881543,11
Glock-18 | Dragon Tattoo (Factory New),4600,4774,Bitskins,Csgoroll,1646820900211,1648125930742,174
★ Ursus Knife | Boreal Forest (Field-Tested),7162,8048,Skinscash,Csgoroll,1647083419709,1648126019750,886
StatTrak™ CZ75-Auto | Red Astor (Field-Tested),51,59,Skincrib,Skincrib,1647444653236,1648126022448,8
AK-47 | Bloodsport (Factory New),5221,6070,Skinscash,Csgoroll,1647612613785,1648126504855,849
★ Shadow Daggers | Slaughter (Field-Tested),8611,9889,Skinwallet,Csgoroll,1647573866849,1648126524220,1278
Desert Eagle | Printstream (Field-Tested),4179,4774,Bitskins,Csgoroll,1647216923351,1648126566856,595
AWP | Wildfire (Factory New),9334,10639,Dmarket,Csgoroll,1647787537891,1648126851827,1305
AK-47 | Vulcan (Minimal Wear),18687,22097,Skinwallet,Csgoroll,1646838784143,1648127006278,3410
★ Driver Gloves | Rezan the Red (Minimal Wear),17076,19301,Dmarket,Csgoroll,1646769243803,1648127073356,2225
M4A1-S | Printstream (Well-Worn),6130,7297,Skinscash,Csgoroll,1647339023918,1648127114828,1167
★ Flip Knife | Damascus Steel (Minimal Wear),11136,14186,Dmarket,Csgoroll,1646737562055,1648127231806,3050
AWP | Asiimov (Field-Tested),8000,9480,Csdeals,Csgoroll,1646784204177,1648127496857,1480
★ Bayonet | Freehand (Factory New),22989,26734,Skinscash,Csgoroll,1647166243464,1648127638305,3745
★ Flip Knife | Ultraviolet (Battle-Scarred),8680,9889,Bitskins,Csgoroll,1646751479698,1648128026972,1209
AWP | Wildfire (Minimal Wear),5803,6684,Skinscash,Csgoroll,1647696011821,1648128174007,881
★ Huntsman Knife | Lore (Field-Tested),17481,20255,Skinwallet,Csgoroll,1647439052431,1648128268847,2774
★ StatTrak™ Karambit | Slaughter (Minimal Wear),50000,58447,Bitskins,Csgoroll,1647345969391,1648128412815,8447
★ Navaja Knife | Blue Steel (Minimal Wear),5583,6002,Skinscash,Csgoroll,1647339011034,1648128629989,419
★ Talon Knife | Ultraviolet (Field-Tested),17596,21756,Dmarket,Csgoroll,1647101578354,1648129588976,4160
StatTrak™ AWP | Neo-Noir (Factory New),7162,7979,Skinscash,Csgoroll,1647421862319,1648129831752,817
★ Bowie Knife | Forest DDPAT (Well-Worn),6069,6820,Skinscash,Csgoroll,1647425415826,1648129869059,751
★ Flip Knife | Boreal Forest (Field-Tested),8352,9684,Skinscash,Csgoroll,1647515414616,1648132109775,1332
★ Shadow Daggers | Slaughter (Minimal Wear),9165,10094,Skinscash,Csgoroll,1647425417180,1648132458973,929
★ Hydra Gloves | Emerald (Battle-Scarred),5341,5933,Skinscash,Csgoroll,1647425421948,1648132704962,592
★ Bowie Knife | Rust Coat (Battle-Scarred),6494,7502,Skinscash,Csgoroll,1647421853614,1648134102303,1008
StatTrak™ M4A1-S | Nightmare (Minimal Wear),4005,4228,Skinscash,Csgoroll,1647421862543,1648136014429,223
★ Paracord Knife | Safari Mesh (Field-Tested),6433,7366,Skinscash,Csgoroll,1647425418196,1648137741470,933
★ Bayonet | Tiger Tooth (Factory New),34111,39351,Skinscash,Csgoroll,1647033010223,1648139115987,5240
Glock-18 | Bullet Queen (Factory New),4369,4706,Skinscash,Csgoroll,1647097811761,1648139476691,337
★ StatTrak™ Talon Knife,26000,29258,Csdeals,Csgoroll,1647288866351,1648139522887,3258
M4A1-S | Printstream (Battle-Scarred),5147,5661,Skinscash,Csgoroll,1647983412767,1648139842487,514
StatTrak™ AK-47 | Aquamarine Revenge (Minimal Wear),7400,8525,Bitskins,Csgoroll,1646762844261,1648140031195,1125
★ Talon Knife | Stained (Battle-Scarred),17615,20324,Dmarket,Csgoroll,1646771043730,1648140845978,2709
AK-47 | Vulcan (Field-Tested),9273,10503,Skinwallet,Csgoroll,1647921545904,1648141296741,1230
★ Hydra Gloves | Emerald (Field-Tested),5888,6479,Skinscash,Csgoroll,1647425416687,1648143057766,591
StatTrak™ M4A1-S | Hyper Beast (Minimal Wear),7951,9002,Skinscash,Csgoroll,1647421839081,1648143066442,1051
AWP | Containment Breach (Field-Tested),4430,5251,Skinscash,Csgoroll,1647425425446,1648143076202,821
StatTrak™ M4A1-S | Golden Coil (Field-Tested),7000,7366,Bitskins,Csgoroll,1647290554061,1648143557948,366
USP-S | Whiteout (Factory New),11593,13504,Skinscash,Csgoroll,1647421861052,1648143688718,1911
M4A1-S | Printstream (Well-Worn),6130,7297,Skinscash,Csgoroll,1647421847654,1648144226859,1167
★ StatTrak™ Shadow Daggers | Forest DDPAT (Minimal Wear),7040,7570,Skinscash,Csgoroll,1647421818759,1648144417236,530
★ Gut Knife | Autotronic (Field-Tested),10318,12481,Skinscash,Csgoroll,1647339041265,1648145346273,2163
★ Hand Wraps | Arboreal (Field-Tested),7608,8798,Dmarket,Csgoroll,1646762821506,1648145831770,1190
★ Moto Gloves | Turtle (Battle-Scarred),9820,10230,Skinscash,Csgoroll,1647425426867,1648146869212,410
StatTrak™ AWP | BOOM (Minimal Wear),9526,10707,Skinscash,Csgoroll,1647425417709,1648147659251,1181
★ Hand Wraps | CAUTION! (Battle-Scarred),16752,19028,Skinscash,Csgoroll,1647421843049,1648147899900,2276
★ Paracord Knife | Stained (Well-Worn),8947,10503,Skinscash,Csgoroll,1647421851164,1648148384726,1556
★ StatTrak™ M9 Bayonet | Slaughter (Minimal Wear),38817,45967,Dmarket,Csgoroll,1646729460625,1648148494978,7150
★ Hydra Gloves | Rattler (Battle-Scarred),4673,5320,Skinscash,Csgoroll,1647421840092,1648148620654,647
★ Navaja Knife | Tiger Tooth (Factory New),8011,8866,Skinscash,Csgoroll,1647339034794,1648149613730,855
StatTrak™ USP-S | Neo-Noir (Minimal Wear),6019,6547,Skinscash,Csgoroll,1648134615636,1648152256982,528
★ Bowie Knife | Autotronic (Field-Tested),12443,13913,Skinscash,Csgoroll,1647425412119,1648153860539,1470
★ Karambit | Ultraviolet (Minimal Wear),36308,46308,Dmarket,Csgoroll,1646767552549,1648154865514,10000
★ Navaja Knife | Tiger Tooth (Factory New),8011,8866,Skinscash,Csgoroll,1647421842850,1648154927619,855
★ Skeleton Knife | Stained (Battle-Scarred),20528,24279,Skinscash,Csgoroll,1647425426646,1648155421828,3751
★ Navaja Knife | Marble Fade (Minimal Wear),9186,10912,Dmarket,Csgoroll,1646771043820,1648155667609,1726
★ Nomad Knife | Boreal Forest (Field-Tested),10567,11117,Skinwallet,Csgoroll,1647605107491,1648158527164,550
★ M9 Bayonet | Black Laminate (Minimal Wear),33843,40306,Skinscash,Csgoroll,1647509476029,1648159914317,6463
★ Bayonet | Forest DDPAT (Field-Tested),11229,13231,Skinscash,Csgoroll,1647097815348,1648161026638,2002
★ Nomad Knife | Urban Masked (Field-Tested),10493,10776,Skinscash,Csgoroll,1648030216016,1648163704063,283
★ Skeleton Knife | Safari Mesh (Field-Tested),15660,18619,Skinscash,Csgoroll,1647425416310,1648165411631,2959
StatTrak™ USP-S | The Traitor (Minimal Wear),7587,8048,Skinscash,Csgoroll,1647421832515,1648166451326,461
★ Classic Knife | Urban Masked (Battle-Scarred),7457,8661,Skinscash,Csgoroll,1648030211978,1648166996903,1204
★ Talon Knife | Crimson Web (Battle-Scarred),20514,23324,Skinscash,Csgoroll,1647421831816,1648170238846,2810
AK-47 | Fuel Injector (Field-Tested),7338,8389,Skinscash,Csgoroll,1648026623583,1648170555285,1051
AWP | Oni Taiji (Field-Tested),16118,19164,Dmarket,Csgoroll,1647157318559,1648170679202,3046
★ Paracord Knife | Slaughter (Minimal Wear),21139,25984,Dmarket,Csgoroll,1646758978424,1648171391075,4845
★ Specialist Gloves | Foundation (Battle-Scarred),11593,12958,Skinscash,Csgoroll,1647421824397,1648174474674,1365
★ Falchion Knife | Ultraviolet (Field-Tested),7273,8457,Skinscash,Csgoroll,1648116617236,1648174848262,1184
★ Bowie Knife | Tiger Tooth (Factory New),15656,17527,Csdeals,Csgoroll,1647899592349,1648175166817,1871
M4A1-S | Player Two (Minimal Wear),4284,5115,Skinscash,Csgoroll,1647696014717,1648175621975,831
★ Navaja Knife | Marble Fade (Factory New),9911,11526,Skinscash,Csgoroll,1648026621709,1648176284792,1615
AWP | Asiimov (Battle-Scarred),4681,5388,Skinscash,Csgoroll,1647796212540,1648177942782,707
★ Classic Knife | Stained (Well-Worn),8444,9889,Skinscash,Csgoroll,1647436209797,1648177962724,1445
★ Karambit | Lore (Field-Tested),50317,61789,Skinscash,Csgoroll,1647421847243,1648178315217,11472
★ Driver Gloves | Crimson Weave (Battle-Scarred),13030,16027,Dmarket,Csgoroll,1646773743341,1648179699802,2997
★ Karambit | Urban Masked (Field-Tested),20098,24416,Dmarket,Csgoroll,1646746562150,1648180613030,4318
M4A1-S | Player Two (Minimal Wear),4398,5115,Skinscash,Csgoroll,1648134622747,1648180735966,717
StatTrak™ P90 | Death by Kitty (Field-Tested),6494,7297,Skinscash,Csgoroll,1647421823761,1648181602825,803
★ Falchion Knife | Marble Fade (Factory New),16145,19437,Skinscash,Csgoroll,1647339023117,1648182069602,3292
★ Karambit | Freehand (Factory New),37499,43784,Bitskins,Csgoroll,1647336361288,1648182633705,6285
AK-47 | Vulcan (Well-Worn),5641,6615,Skinscash,Csgoroll,1647799812473,1648184354926,974
★ Gut Knife | Fade (Factory New),12129,14390,Skinwallet,Csgoroll,1647633913307,1648186548884,2261
★ Navaja Knife | Fade (Factory New),10812,12685,Skinwallet,Csgoroll,1647590706049,1648190677361,1873
★ Gut Knife | Bright Water (Minimal Wear),7344,8320,Skinscash,Csgoroll,1647508238874,1648193001612,976
★ Skeleton Knife | Night Stripe (Battle-Scarred),19715,22915,Dmarket,Csgoroll,1646766652631,1648197238191,3200
★ M9 Bayonet | Slaughter (Minimal Wear),39499,48695,Dmarket,Csgoroll,1646762821626,1648199463271,9196
AK-47 | Bloodsport (Factory New),5298,6070,Skinscash,Csgoroll,1647803409688,1648199833918,772
AWP | Containment Breach (Minimal Wear),7279,8798,Skinscash,Csgoroll,1647339026647,1648201342797,1519
★ Bowie Knife | Scorched (Field-Tested),6494,7297,Skinscash,Csgoroll,1647339022505,1648201836920,803
★ Falchion Knife | Ultraviolet (Well-Worn),6986,7911,Dmarket,Csgoroll,1647081777681,1648202447877,925
AWP | Desert Hydra (Well-Worn),109486,123442,Duelbits,Csgoroll,1646840389036,1648203134038,13956
★ StatTrak™ Navaja Knife | Marble Fade (Factory New),10713,12344,Duelbits,Csgoroll,1647568002731,1648204030301,1631
★ Butterfly Knife | Crimson Web (Minimal Wear),128001,146971,Skinscash,Csgoroll,1647509480584,1648212145188,18970
★ Driver Gloves | Rezan the Red (Field-Tested),8863,9753,Dmarket,Csgoroll,1647604205572,1648212321144,890
★ Navaja Knife | Forest DDPAT (Well-Worn),4855,5251,Skinscash,Csgoroll,1647285018119,1648212536300,396
M4A1-S | Printstream (Minimal Wear),11733,13299,Dmarket,Csgoroll,1647820839477,1648212992061,1566
Desert Eagle | Fennec Fox (Field-Tested),15265,16982,Skinscash,Csgoroll,1647515417504,1648213240467,1717
★ Navaja Knife | Rust Coat (Battle-Scarred),4561,5115,Skinscash,Csgoroll,1647544211259,1648213685350,554
AWP | BOOM (Minimal Wear),5256,6138,Skinscash,Csgoroll,1647515410626,1648214852089,882
★ M9 Bayonet | Lore (Minimal Wear),129556,155973,Manual,Csgoroll,1647395058386,1648215099259,26417
★ Hydra Gloves | Mangrove (Battle-Scarred),4561,5115,Skinscash,Csgoroll,1647515416861,1648215571637,554
★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested),6245,6888,Skinscash,Csgoroll,1646997011055,1648215595346,643
